26/00140,Its the one thing that only a president can offer.,Upper lid raiser,Lower lip depressor &Lips Part,work,positive,weak,happy,3
26/00141,...NTusk is a hand grenade. If he pardons him,Outer brow raiser,Lower lip depressor &Lips Part,work,neutral,weak,neutral,1
26/00142,Youre right. Tusk is a hand grenade,,,,,,,
26/00143,and we need to pull the pin and throw him at Walker,,,,,,,
26/00144,before Walker pulls the pin and throws him at us.,,,,,,,
26/00145,I want to meet with Raymond one on one.,Brow lower,Lower lip depressor &Lips Part,work,neutral,weak,angry,2
26/00146,Let me speak on your behalf.,Outer brow raiser,Lower lip depressor &Lips Part,work,neutral,weak,neutral,1
26/00147, That way if anyone finds  I know Raymond.,,,,,,,
26/00148,He wont respond to anyone but me.,,,,,,,
26/00149,Whens his hearing scheduled?,Brow lower,Lower lip depressor &Lips Part,work,negative,weak,disgust,1
26/00150,Uh day after tomorrow. Two p.m.,Outer brow raiser,Lip stretcher &Lips Part,work,neutral,weak,neutral,1
26/00151, That gives us  hours to make it happen.  Yes sir.,,,,,,,
26/00152,I think its mine.,,,,,,,
26/00153,Seth its four in the morning.,,,,,,,
26/00154,When?,,,,,,,
26/00155,I want you to go with her.,,,,,,,
26/00156, Ill get it cleared with Rockland right now. Thank you.,,,,,,,
26/00157,Meechum says the plane will be ready in  minutes.,,,,,,,
26/00158,Okay good.,,,,,,,
26/00159,You think it was just a panic attac,,,,,,,
26/00160,...  N or was she really trying  I dont know.,,,,,,,
26/00161,It was bad enough they felt they had to keep her overnight.,,,,,,,
26/00162,Im gonna call the White House physicians office,,,,,,,
26/00163, see if they can recommend anyone.  Okay.,,,,,,,
26/00164, Oh wait. My phone.  Its in your hand.,,,,,,,
26/00165,Ill be back sometime tonight.,,,,,,,
26/00166,Impeachment is our only chance.,,,,,,,
26/00167,Here are the seats that are still in contention in the midterms.,,,,,,,
26/00168,These  were gonna lose no matter what we do.,,,,,,,
26/00169,But even if we win all the rest,,,,,,,
26/00170,that only leaves us with a fiveseat majority.,,,,,,,
26/00171,We either save the party or we save the president.,,,,,,,
26/00172,Anyone who votes against impeachment,,,,,,,
26/00173,is gonna get pommeled by attack ads between now and election day.,,,,,,,
26/00174,How many do you have already?,,,,,,,
26/00175,We need . I have six.,,,,,,,
26/00176,So  more to go.,,,,,,,
26/00177,Look Donald I know this is a big as,,,,,,,
26/00178,...Nand you prefer to focus on policy and not,,,,,,,
26/00179,Jackie you can stop. Im on board.,,,,,,,
26/00180, Really?  .,,,,,,,
26/00181,I have to say Im a little surprised.,,,,,,,
26/00182,When you rolled those dollies into the cloakroom you said,,,,,,,
26/00183,Work with me. Im not Frank Underwood.,,,,,,,
26/00184,And then you helped get my stimulus package through,,,,,,,
26/00185,just like you promised.,,,,,,,
26/00186,And what do you expect this time?,,,,,,,
26/00187,That you never become Frank Underwood.,Outer brow raiser,Lower lip depressor &Lips Part,daily,negative,weak,disgust,1
26/00188,You must realize if were successful he will replace Walker.,Outer brow raiser,Upper lip raiser &Lips Part,work,positive,weak,happy,1
26/00189,I dont like Frank. but I hate being in the minority even more.,Brow lower,Lower lip depressor &Lips Part,work,positive,weak,disgust,3
26/00190,We cant let the Republicans control both houses of Congress.,,,,,,,
26/00191,Youve changed since I joined the leadership.,,,,,,,
26/00192,Just getting better at playing the game.,,,,,,,
26/00193,I guess you can teach an old liberal new tricks.,,,,,,,
26/00194,I guess so.,,,,,,,
26/00195,So tell me who you still need.,,,,,,,
26/00196,My lawyers are saying  that I survive a trial.,,,,,,,
26/00197,Now Im not a big fan of those odds,,,,,,,
26/00198,but Im willing to take em.,,,,,,,
26/00199,If your lawyers are putting it at a coin toss,,,,,,,
26/00200,then youre paying them too much to be overly optimistic.,,,,,,,
26/00201,And how can I trust Garrett?,,,,,,,
26/00202,He turned his back on  years of friendship.,,,,,,,
26/00203,He could accuse you of the same.,,,,,,,
26/00204,Well nobody on this planet,,,,,,,
26/00205,wants to see Frank Underwood go to jail more than I do.,,,,,,,
26/00206,I just dont want to be sharing a cell with him.,,,,,,,
26/00207,That wont happen.,,,,,,,
26/00208,All youve given me to go on is Garretts word.,,,,,,,
26/00209,Hes asking you to tell the truth.,,,,,,,
26/00210,Good things happen to those who do the right thing.,Brow lower,Upper lip raiser &Lips Part,work,positive,weak,happy,1
26/00211,And you just expect Frank to lie down,Brow lower,Upper lip raiser &Lips Part,work,positive,weak,happy,1
26/00212,throw in the towel hmm?,Brow lower,Lower lip depressor &Lips Part,work,positive,weak,happy,1
26/00213,We dont even give him the chance.,Inner brow raiser,Upper lip raiser &Lips Part,daily,positive,weak,happy,1
26/00214,Your testimony knocks him out cold.,Inner brow raiser,Upper lip raiser &Lips Part,daily,positive,weak,neutral,1
26/00215,Excuse me.,Brow lower,Nan,daily,positive,weak,happy,1
26/00216,Yes? Oh thank you.,,,,,,,
26/00217,Hold on.,,,,,,,
26/00218,There you go.,,,,,,,
26/00219,Care package from my wife.,,,,,,,
26/00220,Now you were saying.,,,,,,,
26/00221,I just want to warn you shes not herself right now.,,,,,,,
26/00222,They had to put her on some heavy doses.,,,,,,,
26/00223,Of what?,,,,,,,
26/00224,Lithium mostly.,,,,,,,
26/00225,It was either that or commit her for  days.,,,,,,,
26/00226,...NNow she just took some so she might be a little...,,,,,,,
26/00227,Megan?,Lid tightener,Lip stretcher &Lips Part,daily,neutral,weak,surprise,1
26/00228,Stop.,Nan,Nan,daily,neutral,weak,sad,1
26/00229,Your mom told me they found you in the lake.,,,,,,,
26/00230,What do you care?,Nan,Lip stretcher &Lips Part,daily,negative,weak,sad,1
26/00231,I care very much.,Nan,Lower lip depressor &Lips Part,daily,neutral,weak,sad,1
26/00232,No you dont.,Nan,Lip stretcher &Lips Part,daily,negative,weak,sad,1
26/00233,You dont use somebody you care about.,,,,,,,
26/00234,Whore.,,,,,,,
26/00235,Slut.,,,,,,,
26/00236,Bitch.,,,,,,,
26/00237,Traitor.,,,,,,,
26/00238,Thats what they call me.,,,,,,,
26/00239,In my mail. Online.,,,,,,,
26/00240,I wish Id never called.,,,,,,,
26/00241,I wish Id never met you.,,,,,,,
26/00242,I feel so stupid believing what you told me.,,,,,,,
26/00243,Thinking that you did care.,,,,,,,
26/00244,I was getting better.,,,,,,,
26/00245,You did this to me.,,,,,,,
26/00246,Every time I take one of these I think of him.,,,,,,,
26/00247,And the next face I think of?,,,,,,,
26/00248,Its yours.,Nan,Chin Raiser,daily,negative,weak,sad,1
26/00249,Im sorry that you felt used.,Nan,Lip stretcher &Lips Part,daily,negative,weak,sad,1
26/00250,You werent.,,,,,,,
26/00251,I just um...,,,,,,,
26/00252,like I told you the political landscape shifted and,,,,,,,
26/00253,and we found...,,,,,,,
26/00254,Megan?,,,,,,,
26/00255,Hello?,,,,,,,
26/00256,I got your text.,,,,,,,
26/00257,I know I shouldnt be reaching out to you but I thought...,,,,,,,
26/00258,No that doesnt matter. Im glad you did.,,,,,,,
26/00259,How is she?,,,,,,,
26/00260,In bad shape.,,,,,,,
26/00261,Im surprised they even let her out of the hospital to be honest.,,,,,,,
26/00262,Is there anything I can do?,,,,,,,
26/00263,Should I contact her family or go out there myself?,,,,,,,
26/00264,We should probably leave her alone.,,,,,,,
26/00265,Are you okay?,,,,,,,
26/00266,Im fine. How about you?,,,,,,,
26/00267,Uh holding up.,,,,,,,
26/00268,Spent the whole day talking to lawyers.,,,,,,,
26/00269,Its hard on the kids.,,,,,,,
26/00270,Theyre embarrassed and frightened.,,,,,,,
26/00271,But well get through it.,,,,,,,
26/00272,I thought the speech you and Garrett gave was very moving.,,,,,,,
26/00273,Well it seems to have helped some.,,,,,,,
26/00274,I was inspired by you actually.,,,,,,,
26/00275,When you admitted to the abortion on TV.,,,,,,,
26/00276,The truth is a powerful thing.,,,,,,,
26/00277,Tricia I want to apologize.,,,,,,,
26/00278,What for?,,,,,,,
26/00279,I feel partly responsible for everything,,,,,,,
26/00280,your familys going through.,,,,,,,
26/00281,It was my suggestion that you get counseling.,,,,,,,
26/00282,And had I known then I never would have said a word.,,,,,,,
26/00283,Claire please. Counseling was a godsend.,,,,,,,
26/00284,Garrett and I needed help,,,,,,,
26/00285,and its made things better.,,,,,,,
26/00286,I should be thanking you.,,,,,,,
26/00287,And thank you for letting me know about Megan.,,,,,,,
26/00288,It was kind of you to make that trip.,,,,,,,
26/00289,Youre a good person Claire.,,,,,,,
26/00290,Be well.,,,,,,,
26/00291,I take it this is about my hearing.,,,,,,,
26/00292,Did Walker get to you first?,,,,,,,
26/00293,Barely.,,,,,,,
26/00294,But sometimes barely is enough.,,,,,,,
26/00295,Im sure he offered you a pardon.,,,,,,,
26/00296,Always better to offer something your competitor cant.,,,,,,,
26/00297,Oh but I can.,,,,,,,
26/00298,The last time I read the Constitution,,,,,,,
26/00299,...Nthe most a vice president could offer was um,,,,,,,
26/00300,smile and a wink.,,,,,,,
26/00301,I think Ive proven that Im not your typical vice president.,,,,,,,
26/00302,Typical or not youve lost Frank.,,,,,,,
26/00303,I have an out. You dont.,,,,,,,
26/00304,Garrett will not survive impeachment.,,,,,,,
26/00305,If theres one skill you cant deny,,,,,,,
26/00306,its my ability to whip votes.,,,,,,,
26/00307,In the House. Not in the Senate.,,,,,,,
26/00308,Which the Constitution makes me the President of.,,,,,,,
26/00309,And you saw what I did with entitlement.,,,,,,,
26/00310,Hubris is giving you delusions of grandeur Frank.,,,,,,,
26/00311,Lets say Walker squeaks by.,,,,,,,
26/00312,Yes you get your pardon.,,,,,,,
26/00313,But youve bound yourself at the hip,,,,,,,
26/00314,to a man who has zero political capital.,,,,,,,
26/00315,And if he gets convicted we all go to jail.,,,,,,,
26/00316,Theres no pardon for anyone.,,,,,,,
26/00317,Ill roll the dice.,,,,,,,
26/00318,Raymond think like a businessman.,,,,,,,
26/00319,Havent you built a fortune by minimizing risk?,,,,,,,
26/00320,Isnt that why you stacked Congress all these years,,,,,,,
26/00321,why you guided Garrett to the Oval,,,,,,,
26/00322,and why you kept me on as Whip?,,,,,,,
26/00323,Walker is a junk bond quickly depreciating,,,,,,,
26/00324,whereas I can end the conflict with China,,,,,,,
26/00325,and keep you in the black.,,,,,,,
26/00326,You cant promise better relations with China.,,,,,,,
26/00327,I wrecked them. I can repair them.,,,,,,,
26/00328,Now lets work together as we always intended to do.,,,,,,,
26/00329,When they put you in that box barely bigger than a coffin,,,,,,,
26/00330,remember how beautiful the music was tonight.,,,,,,,
26/00331,It might give you some small degree of comfort.,,,,,,,
26/00332,Puccinis a downer. I prefer something much more optimistic.,,,,,,,
26/00333,They wont touch Brown. The trial date is set.,,,,,,,
26/00334,They can reduce the charges.,,,,,,,
26/00335,Dallas wont give. If I keep pressing,,,,,,,
26/00336,itll start to look suspect.,,,,,,,
26/00337,What I can do is make sure you dont get prosecuted.,,,,,,,
26/00338,And I stop working for you.,,,,,,,
26/00339,Not quite. I told the U.S. Attorney,,,,,,,
26/00340,that we wanted to bring you on with us.,,,,,,,
26/00341,Cyber terrorism division. Youd get a clean slate as,,,,,,,
26/00342,No fucking way.,Outer brow raiser,Nan,daily,negative,weak,disgust,1
26/00343,Theyre not gonna let your case go,Brow lower,Upper lip raiser &Lips Part,daily,negative,weak,disgust,1
26/00344,unless we give them a compelling reason.,,,,,,,
26/00345, Theres no o  Ive spent half my life fighting the Bureau.,,,,,,,
26/00346,Its the only way I could sell it.,Brow lower,Nan,daily,negative,weak,disgust,1
26/00347,Take this opportunity Gavin,Brow lower,Upper lip raiser &Lips Part,daily,negative,weak,disgust,1
26/00348,before they change their minds.,Brow lower,Upper lip raiser &Lips Part,daily,negative,weak,angry,1
26/00349,I want to meet with Douglas Stamper.,Brow lower,Nan,daily,negative,weak,sad,1
26/00350,No. The deal was I find you a way out.,Outer brow raiser,Upper lip raiser &Lips Part,daily,negative,weak,angry,1
26/00351,No the deal was you help out Brown and you give me my freedom.,Brow lower,Nan,daily,negative,weak,angry,1
26/00352,You havent done shit for Brown,,,,,,,
26/00353,and you still want to keep me under your thumb.,,,,,,,
26/00354,So I meet Stamper or any kinda deal is off.,,,,,,,
26/00355,Raymond said no.,,,,,,,
26/00356,He said neither yes nor no.,,,,,,,
26/00357,Ill keep the pressure on.,,,,,,,
26/00358,So he could still name you.,,,,,,,
26/00359,He could. Anythings possible.,,,,,,,
26/00360,Well you have to stop him.,,,,,,,
26/00361,Im trying.,,,,,,,
26/00362,Well tryings not enough Francis.,,,,,,,
26/00363,Well I cant sit next to him in the hearing room,,,,,,,
26/00364,with a gun to his head.,,,,,,,
26/00365,Now that sounds like an excuse.,,,,,,,
26/00366,Its a reality.,,,,,,,
26/00367,You promised me I wasnt going to have to prepare for the worst.,,,,,,,
26/00368,And I intend to keep that promise.,,,,,,,
26/00369,Well I want to be sure. I want both of us to be sure.,,,,,,,
26/00370,The only surefire way is for Walker to call him off personally.,,,,,,,
26/00371,Then make that happen.,Nan,Lip stretcher &Lips Part,daily,negative,powerful,angry,1
26/00372,I cannot force a man who thinks Im his enemy,Brow lower,Lower lip depressor &Lips Part,daily,negative,powerful,angry,1
26/00373,to suddenly call me his friend.,,,,,,,
26/00374,Ive done what I had to do.,,,,,,,
26/00375,Now you do what you have to do.,,,,,,,
26/00376,Seduce him. Give him your heart.,,,,,,,
26/00377,Cut it out and put it in his fucking hands.,,,,,,,
26/00378,Dear Mr. President,,,,,,,
26/00379,Im writing on an Underwood portable,,,,,,,
26/00380,my father gave me when I left for the Sentinel.,,,,,,,
26/00381,It was the words my father said when he gave it to me,,,,,,,
26/00382,that have resonated even more than this yearold machine.,,,,,,,
26/00383,This Underwood built an empire He said.,,,,,,,
26/00384,Now you go and build one of your own.,,,,,,,
26/00385,Those words have been a large part of what has motivated my life.,,,,,,,
26/00386,Ive only written one other letter with these keys.,,,,,,,
26/00387,It did not fail me then. I hope it will not fail me now.,,,,,,,
26/00388,You said I wanted to diminish you.,,,,,,,
26/00389,The truth is I dont.,,,,,,,
26/00390,You said I wanted to challenge you in .,,,,,,,
26/00391,The truth is I dont.,,,,,,,
26/00392,You said I wanted the presidency for myself.,,,,,,,
26/00393,The truth is,,,,,,,
26/00394,I do.,,,,,,,
26/00395,What politician hasnt dreamed about what it would be like,,,,,,,
26/00396,to take the oath of the highest office of our land?,,,,,,,
26/00397,Ive stared at your desk in the Oval and coveted it.,,,,,,,
26/00398,The power the prestige.,,,,,,,
26/00399,Those things have a strong pull on someone like me,,,,,,,
26/00400,who came from a small South Carolina town with nothing.,,,,,,,
26/00401,But since you assumed office,,,,,,,
26/00402,my only aim has been to fight for you,,,,,,,
26/00403,and alongside you,,,,,,,
26/00404,whether that be in Congress or as now,,,,,,,
26/00405,the battle over impeachment.,,,,,,,
26/00406,Maybe one day Ill have my chance to serve as president,,,,,,,
26/00407,but not while you are the nations leader.,,,,,,,
26/00408,And in you sir I see a brave man.,,,,,,,
26/00409,A just man. A president whom I would follow anywhere,,,,,,,
26/00410,no matter how strong the wind blows against us.,,,,,,,
26/00411,I want to tell you something I have never told anyone,,,,,,,
26/00412,When I was  I walked in on my father in the barn.,,,,,,,
26/00413,There was a shotgun in his mouth.,,,,,,,
26/00414,He waved me over. Come here Francis He said.,,,,,,,
26/00415,Pull the trigger for me.,,,,,,,
26/00416,Because he didnt have the courage to do it himself.,,,,,,,
26/00417,I said No Papa And walked out,,,,,,,
26/00418,knowing he would never find that courage.,,,,,,,
26/00419,The next seven years were hell for my father,,,,,,,
26/00420,but even more hell for my mother and me.,,,,,,,
26/00421,He made all of us miserable.,,,,,,,
26/00422,Drinking despair violence.,,,,,,,
26/00423,My only regret in life is that I didnt pull that trigger.,,,,,,,
26/00424,He would have been better off in the grave,,,,,,,
26/00425,and we would have been better off without him.,,,,,,,
26/00426,Im not going to put you in the same position,,,,,,,
26/00427,as my father put me in.,,,,,,,
26/00428,You will find enclosed on a separate sheet,,,,,,,
26/00429,a confession to the crimes you have been accused of.,,,,,,,
26/00430,Theyre false words but my signature will make them true.,,,,,,,
26/00431,Use them if you must.,,,,,,,
26/00432,If you truly believe that I have only served myself,,,,,,,
26/00433,then I have forever lost your trust.,,,,,,,
26/00434,All I can do now is give you my freedom to save your own.,,,,,,,
26/00435,I said I would take the fall for you,,,,,,,
26/00436,and now I give you the means to make that happen.,,,,,,,
26/00437,I am pulling the trigger myself.,,,,,,,
26/00438,We all must make sacrifices to achieve our dream,,,,,,,
26/00439,but sometimes we must sacrifice ourselves for the greater good.,,,,,,,
26/00440,It is my honor to make such a sacrifice now.,,,,,,,
26/00441,Your loyal friend still in my heart,,,,,,,
26/00442,if not in yours Francis.,,,,,,,
26/00443,The Constitution sets forth the general principles,,,,,,,
26/00444,Sir? The presidents on the phone.,,,,,,,
26/00445,Mr. President.,,,,,,,
26/00446,I got your letter. I had Tricia read it too.,,,,,,,
26/00447,Im torn Frank. Half of me wants to think youre genuine.,,,,,,,
26/00448,The other half doesnt trust a word of it.,,,,,,,
26/00449,Does Tricia feel the same way?,,,,,,,
26/00450,She believes in Claire which inclines her to believe in you.,,,,,,,
26/00451,I meant every syllable.,,,,,,,
26/00452,I wanted you to know beyond a shadow of a doubt,,,,,,,
26/00453,that I am willing to do whatever is necessary.,,,,,,,
26/00454,Well then why cant I shake the shadow?,,,,,,,
26/00455,Because Im a liar sir.,,,,,,,
26/00456,Because I lack scruples and some would even say compassion.,,,,,,,
26/00457,But thats just the image that I present to the world,,,,,,,
26/00458,because it elicits fear and respect.,,,,,,,
26/00459,But it is not who I am.,,,,,,,
26/00460,My hope was that my letter would prove that to you.,,,,,,,
26/00461,Well even if you are being genuine,,,,,,,
26/00462,that doesnt do much for me.,,,,,,,
26/00463,I wont survive impeachment,,,,,,,
26/00464,because I got along with my vice president.,,,,,,,
26/00465,No I agree you need more than my good intentions.,,,,,,,
26/00466,Proof. Thats what I want to see Frank.,,,,,,,
26/00467,And not just falling on the sword. Show me results.,,,,,,,
26/00468,And then Ill reconsider whether youre worth any of my trust at all.,,,,,,,
26/00469,Youre talking votes.,,,,,,,
26/00470,Yeah. Whipping votes was your strong suit.,,,,,,,
26/00471,Thats the side of you I want to see.,,,,,,,
26/00472,Ive already begun sir.,,,,,,,
26/00473,Yeah? You have a count?,,,,,,,
26/00474,An approximation. The sands keep shifting.,,,,,,,
26/00475,Well can we survive the House or not?,,,,,,,
26/00476,Possibly but Jackie Sharp is making it very difficult.,,,,,,,
26/00477,Give me numbers.,,,,,,,
26/00478,Over half of the  that she needs,,,,,,,
26/00479,which is why Id like to start focusing on the Senate.,,,,,,,
26/00480,Dont you think thats premature?,,,,,,,
26/00481,We should be prepared.,,,,,,,
26/00482,The key battle is making sure that you avoid conviction.,,,,,,,
26/00483,Well you keep whipping you keep getting me information,,,,,,,
26/00484,Ill answer your calls.,,,,,,,
26/00485,But dont take that as a sign of reconciliation Frank.,,,,,,,
26/00486,Ill sing for my supper sir.,,,,,,,
26/00487,I dont expect it for free.,,,,,,,
26/00488,Lets talk again tomorrow.,,,,,,,
26/00489,Thank you Mr. President.,,,,,,,
26/00490,You said you wanted options.,,,,,,,
26/00491,Frank didnt leave me options. He fucked me.,,,,,,,
26/00492,You fucked him first when you sided with Tusk.,,,,,,,
26/00493,But who cares what happened each inning?,,,,,,,
26/00494,Its the final score that counts.,,,,,,,
26/00495,Eight years I spent busting my ass in this office.,,,,,,,
26/00496,I cant seem to escape it.,,,,,,,
26/00497,You gonna help us or not?,Nan,Upper lip raiser &Lips Part,work,negative,weak,angry,2
26/00498,I need to know what I gain.,Inner brow raiser,Lower lip depressor &Lips Part,work,negative,weak,surprise,1
26/00499, Youll be taking care of.  Specifically.,,,,,,,
26/00500,Well see what makes sense when all the chips have fallen.,,,,,,,
26/00501,So you just want me to leap off a cliff,,,,,,,
26/00502,and hope for a soft landing beneath?,Nan,Lower lip depressor &Lips Part,work,negative,powerful,angry,1
26/00503,No one will touch you now. Nobody except us.,Upper lid raiser,Upper lip raiser &Lips Part,work,negative,powerful,angry,1
26/00504,Were as soft as youre gonna get.,Upper lid raiser,Upper lip raiser &Lips Part,work,negative,powerful,disgust,1
26/00505,A job at the White House?,Inner brow raiser,Lower lip depressor &Lips Part,work,negative,weak,surprise,1
26/00506,No promises.,Brow lower,Lip stretcher &Lips Part,work,negative,weak,happy,2
26/00507,Other than something commensurate,,,,,,,
26/00508,with your loyalty and experience.,,,,,,,
26/00509,I could just walk away from it all. Start a new life.,,,,,,,
26/00510,No you cant. You know you cant.,,,,,,,
26/00511,Youd wither away anywhere but the Hill.,,,,,,,
26/00512,Its never been about the money,,,,,,,
26/00513,no matter what you tell yourself.,Brow lower,Upper lip raiser &Lips Part,work,negative,weak,sad,1
26/00514,When I left Frank begged me to stay.,Brow lower,Lip stretcher &Lips Part,work,negative,weak,disgust,1
26/00515,Power versus money He said.,,,,,,,
26/00516,Dont reduce myself to a tax bracket.,,,,,,,
26/00517,He was right. And I doubt he begged.,,,,,,,
26/00518,He was half right.,,,,,,,
26/00519,Power is better than money for as long as it lasts.,,,,,,,
26/00520,But it never lasts.,Inner brow raiser,Lower lip depressor &Lips Part,work,negative,weak,sad,3
26/00521,Whats your answer?,Brow lower,Upper lip raiser &Lips Part,work,positive,weak,happy,1
26/00522,Youve gotten colder since youve taken over this job.,Inner brow raiser,Lower lip depressor &Lips Part,work,negative,weak,sad,1
26/00523,It makes things easier.,Upper lid raiser,Upper lip raiser &Lips Part,work,negative,weak,sad,3
26/00524,On the outside.,,,,,,,
26/00525,And the inside.,Outer brow raiser,Upper lip raiser &Lips Part,work,negative,weak,sad,1
26/00526,I miss you Jackie.,Inner brow raiser,Lower lip depressor &Lips Part,work,negative,weak,sad,1
26/00527,Tell me if youll cooperate.,Nan,Nan,work,negative,weak,sad,1
26/00528,Hows your brother enjoying working with the congressman?,,,,,,,
26/00529,Oh excuse me one second.,,,,,,,
26/00530,Mr. President.,,,,,,,
26/00531,I want you to call Tusk. Tell him the deal is off.,,,,,,,
26/00532, What?  You were right.,,,,,,,
26/00533,I dont want to take the risk.,,,,,,,
26/00534,But I already spoke to him.,,,,,,,
26/00535,Well so speak to him again. And tell him theres no pardon.,,,,,,,
26/00536,Sir I  I  I was skeptical of this strategy at first,,,,,,,
26/00537,but now that weve gone down this road we should stick to it.,,,,,,,
26/00538,Linda do you still want your job back?,,,,,,,
26/00539,Of course sir.,,,,,,,
26/00540,Then make the call.,,,,,,,
26/00541,Id rather see what happens in the House,,,,,,,
26/00542,before I get involved in any way.,,,,,,,
26/00543,But if you came out vigorously in defense of the President,,,,,,,
26/00544,...Nit might convince the Judiciary Committee,Brow lower,Lower lip depressor &Lips Part,work,negative,weak,angry,1
26/00545,To be honest Im not particularly inclined,Brow lower,NoseWrinkler & Lips Part,work,negative,weak,angry,1
26/00546,to be doing Walker any favors.,,,,,,,
26/00547,Now Michael I know he revoked your nomination.,,,,,,,
26/00548,He didnt fight for me at all.,,,,,,,
26/00549,...NWell hed just been elected. He wasnt in a position to,,,,,,,
26/00550,Wrong. He had a clear mandate.,,,,,,,
26/00551,He was in a strong position to defend me.,Outer brow raiser,Lip stretcher &Lips Part,work,positive,weak,happy,3
26/00552,Youre right.,Brow lower,Lower lip depressor &Lips Part,work,negative,weak,disgust,3
26/00553,If I had been President I wouldnt have given in so easily.,,,,,,,
26/00554,I wouldve stuck by you after that article came to light.,,,,,,,
26/00555,In fact if youd been our secretary of state instead of Durant,,,,,,,
26/00556,I dont think wed be in the mess we are with China.,,,,,,,
26/00557,But the truth is I wouldnt have,,,,,,,
26/00558,nominated you for secretary of state in the first place.,,,,,,,
26/00559,I would have nominated you for secretary of treasury.,,,,,,,
26/00560,Because your expertise in economics is,,,,,,,
26/00561,even better than your grasp on foreign affairs.,,,,,,,
26/00562,No if I were president youd be secretary of treasury.,,,,,,,
26/00563,...NIf you were president.,Outer brow raiser,Chin Raiser,work,negative,weak,neutral,1
26/00564,Thats right.,Brow lower,Lower lip depressor &Lips Part,work,negative,weak,sad,3
26/00565,You cant do this.,,,,,,,
26/00566,What happened?,,,,,,,
26/00567,Was it Frank?,,,,,,,
26/00568,Linda listen to me,,,,,,,
26/00569,I understand.,,,,,,,
26/00570,Thanks.,,,,,,,
26/00571,The deal is off.,,,,,,,
26/00572,Did she say why?,,,,,,,
26/00573,No. Other than he changed his mind.,,,,,,,
26/00574,But it must be Frank.,,,,,,,
26/00575,Then we go back to the original plan.,,,,,,,
26/00576,Thats right. You plead the Fifth just like you did before.,,,,,,,
26/00577,This is political theater.,,,,,,,
26/00578, We get past it and focus on the  Jesus Christ.,,,,,,,
26/00579,What is it?,,,,,,,
26/00580,Remy Danton is volunteering to testify to Dunbar right now.,,,,,,,
26/00581,He volunteered? He wasnt subpoenaed?,,,,,,,
26/00582,Looks that way.,,,,,,,
26/00583,Hes gonna sell me out.,,,,,,,
26/00584,That would open him up to prosecution.,,,,,,,
26/00585,Unless hes being protected.,,,,,,,
26/00586,Wheres Danton?,,,,,,,
26/00587,Ill call his assistant.,,,,,,,
26/00588,Did you or did you not facilitate foreign money,,,,,,,
26/00589,being funneled into political action committees?,,,,,,,
26/00590,On the advice of my counsel,,,,,,,
26/00591,I reserve my right to invoke the Fifth Amendment.,,,,,,,
26/00592,Xander Feng claims you not only facilitated,,,,,,,
26/00593,you orchestrated the scheme.,,,,,,,
26/00594,Now what is your response to that testimony?,,,,,,,
26/00595,On the advice of my counsel I reserve my right to,,,,,,,
26/00596,You can reserve your right all day long Mr. Tusk.,,,,,,,
26/00597,But when you appear in front of a grand jury,,,,,,,
26/00598,as Im sure the Justice Department intends,,,,,,,
26/00599,your silence will be your downfall.,,,,,,,
26/00600,Does the congressman have a question?,,,,,,,
26/00601,You can hide from us all you want sir.,,,,,,,
26/00602,You cannot hide from a jury of your peers.,,,,,,,
26/00603, Mr. Chairman.  Thats it. Im done.,,,,,,,
26/00604,I relinquish the remainder of my time.,,,,,,,
26/00605,The chair recognizes the congresswoman from Tennessee.,,,,,,,
26/00606,You have  minutes maam.,,,,,,,
26/00607,Mr. Tusk our nation is currently embroiled in a trade war with China.,,,,,,,
26/00608,It has gutted our economy.,,,,,,,
26/00609,It has placed our navy in harms way.,,,,,,,
26/00610, The president who put us there has  He knew.,,,,,,,
26/00611,Excuse me?,,,,,,,
26/00612,My client reserves the,,,,,,,
26/00613,He knew. Isnt that what youre all wondering?,,,,,,,
26/00614,Quiet please.,,,,,,,
26/00615,Knew what exactly?,,,,,,,
26/00616,There was a mechanism by which a great many contributions,,,,,,,
26/00617,were made over the last  years.,,,,,,,
26/00618,The legality of this mechanism is something,,,,,,,
26/00619,that I continue to believe is within the boundaries of the law.,,,,,,,
26/00620,But as for the mechanism itself Mr. Feng is correct.,,,,,,,
26/00621,I orchestrated it. I facilitated it.,,,,,,,
26/00622,And the president knew about it.,,,,,,,
26/00623,Danton just canceled.,,,,,,,
26/00624,Screw Danton. Weve got Tusk.,,,,,,,
26/00625,Get me the attorney general.,,,,,,,
26/00626,That wont be necessary Mr. Tusk.,,,,,,,
26/00627,If youll come with us.,,,,,,,
26/00628,Thats a shame.,,,,,,,
26/00629,Handcuffs were another item on my bucket list.,,,,,,,
26/00630,Right this way sir. You have the right to remain silent.,,,,,,,
26/00631,Anything you say can and will be used against you.,,,,,,,
26/00632,Well want a bond. For his cooperation in the hearing.,,,,,,,
26/00633,Ill talk bonds if youll talk a plea.,,,,,,,
26/00634,Response to the testimony has been swift and vocal.,,,,,,,
26/00635,Protesters have been gathering in front of,,,,,,,
26/00636,the White House since yesterday,,,,,,,
26/00637,demanding President Walkers resignation.,,,,,,,
26/00638,And an online petition has already accumulated,,,,,,,
26/00639,over  signatures in the past  hours.,Inner brow raiser,Lower lip depressor &Lips Part,daily,negative,weak,sad,3
26/00640,The list of lawmakers publicly condemning the president,Brow lower,Lower lip depressor &Lips Part,daily,negative,weak,disgust,3
